uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration,std_x_director,std_y_director,std_xy_director,e2e_div_total_dist,avg_dist_from_e2e_line,r2_value,moved
lab_1_3,1,12.513858438965908,3.0595350250522833,1126.2472595069316,1085.7927979131193,90.0,3.6753936690131876,2.62678512423245,4.517578854996458,0.9640803018588266,46.77215521445082,0.9536010225143315,1
lab_1_4,0,6.274431987095902,0.8405374704959769,250.97727948383607,247.54191564258366,40.0,0.8888194417315588,0.9934158243152764,1.332994748676828,0.98631205243631,1.3090170386889861,0.9978829449351434,1
lab_1_5,1,7.7445549672350165,3.0349393031428376,867.3901563303218,255.01764644824092,112.0,4.0599154601256595,6.8935915173190425,8.000282341956463,0.29400569580723285,56.64985380653913,0.29429472910463306,1
lab_1_6,1,13.423882295707177,3.3298077200006366,1141.02999513511,1045.1913700370856,85.0,3.6973009920218205,5.139796559597319,6.331472443251568,0.9160069187430292,87.47309873380676,0.8745480223547103,1
lab_1_7,1,4.042375201204968,1.220241852868358,189.9916344566335,146.57762448614045,47.0,2.2139760995339084,1.7894068461429022,2.8466940528146796,0.7714951498014377,9.219304479366706,0.9255683672578285,1
lab_1_8,1,5.361343395001338,2.319697609792176,42.890747160010704,42.2965719651132,8.0,0.9921567416492215,2.277608394786075,2.484325864293974,0.9861467744387656,1.0481542894279987,0.8450661853188949,1
lab_1_9,1,15.265199339138315,1.818522056425069,45.795598017414946,45.79301256742124,3.0,0.816496580927726,1.632993161855452,1.8257418583505536,0.9999435437005819,0.04913413365603138,0.9998774702865446,1
lab_2_0,1,8.566769506125334,4.8895649986455805,436.905244812392,380.1473398565351,51.0,4.163551316735459,4.939843814764162,6.46043469755351,0.8700910423260564,10.316647632800038,0.2840338515455135,1
lab_2_1,1,6.789065377066827,3.2451956492599114,862.211302887487,688.7437840009883,127.0,4.089488170305788,3.238505084022929,5.216495823281501,0.7988108966960098,86.0652957993374,0.031844833869180134,1
lab_2_2,1,14.027560283552868,1.8884398440198866,659.2953333269847,641.0818980442358,47.0,3.221572177337969,1.9772262350139254,3.779940591891021,0.9723743907137357,14.746084619619602,0.9821899441949608,1
lab_2_3,1,8.696963940553196,2.439224173454702,791.4237185903409,585.702996406882,91.0,4.919592566013757,3.994832986680978,6.33727714456708,0.7400624755726528,115.52156383361392,0.47715942551781754,1
lab_2_4,0,0.0727721087289137,0.0008418075742379896,22.04994894486085,21.540659228538015,303.0,0.003780262619737934,0.015107194304756849,0.015572979972884628,0.9769029072313777,1.1718964022785712,0.9447633242403375,1
lab_2_5,1,14.69731889148386,3.3635014087043094,543.8007989849028,439.7101317913882,37.0,8.048882794771812,4.616165579822285,9.278658249138703,0.8085867703986136,18.506330567093276,0.848121694488067,1
lab_2_6,1,9.911454996930708,3.4187335877218166,1030.7913196807935,542.2739160239961,104.0,5.692581096734539,7.094477253574029,9.095992911407677,0.5260753613950904,105.734202412684,0.16810554388521592,1
lab_2_7,1,8.528467844070706,3.9655344539392483,375.25258513911103,77.0,44.0,5.502582038544186,7.424238559058981,9.241089073952661,0.2051951220308186,83.87777777777778,0.013635444939869568,0
lab_2_8,1,16.0,0.0,16.0,16.0,1.0,1.75,1.75,2.4748737341529163,0.6,1,1,0
lab_2_9,1,11.23574927563762,4.029657086503839,1134.8106768393995,1002.0144709533889,101.0,4.50709882405773,4.872504476402408,6.637412122385055,0.8829794179802168,56.628516635359475,0.7259365896219547,1
lab_2_10,1,7.203504630840061,4.664795252500532,151.27359724764128,84.8528137423857,21.0,4.527567365031465,6.068393268167683,7.571278828707923,0.5609228264961402,18.301209145800918,0.18396450441125056,1
lab_2_11,1,19.002322870005955,2.5648376577700662,171.02090583005358,170.3202865192517,9.0,2.4845199749997664,1.8324913891634047,3.08720977543329,0.9959033118939383,2.2087797507167624,0.9962825604784383,1
lab_2_12,1,10.520108416386648,1.4412907088685463,42.08043366554659,40.311288741492746,4.0,2.5860201081971503,2.1213203435596424,3.344772040064913,0.957958015877048,1.1361581688371458,0.9375559026526221,1
lab_2_13,1,7.549634571381651,2.798328689599803,1102.246647421721,505.72917653621687,146.0,4.868957396980236,5.3965069143230995,7.268358343528859,0.4588167065140767,66.44967776329182,0.821619020671294,1
lab_2_14,1,10.466302716166888,4.782590747027977,104.66302716166888,103.23759005323593,10.0,3.0155154451602466,4.0918618500628785,5.082978142782045,0.9863807005483309,0.8678128678198537,0.994764812123375,1
lab_2_15,1,11.716219677069347,3.474658555693355,1405.9463612483216,586.436697351044,120.0,7.439552706088362,8.373387076526042,11.200917623123562,0.4171117145823076,152.11292831558055,0.19276185627579323,1
lab_2_16,1,10.36740019551718,2.5504689737360784,1140.4140215068896,747.5433097821156,110.0,4.251510832477989,7.051877815327917,8.234338168972156,0.6555016824454214,82.53772832318744,0.6729398417167283,1
lab_2_17,1,10.690850662840187,2.7152124726282807,224.50786391964394,213.74049686477292,21.0,2.9462301520491465,3.064684363753159,4.251183642031551,0.9520401340653044,10.426832520401382,0.8633614376406197,1
lab_2_18,1,12.157899982548983,1.8019606632018357,559.2633991972532,549.8881704492287,46.0,2.1868095723816725,1.8382531266547473,2.856800774208112,0.9832364700399112,16.53289735879208,0.9874598760391544,1
lab_2_19,1,10.753185950308056,1.9734824406967584,419.3742520620142,402.7964746618322,39.0,2.686318123837701,2.3747382983259087,3.5854828193696227,0.960470206936475,10.165462603508715,0.9464535426424113,1
lab_2_20,1,13.92191464191693,3.3808715892768104,361.96978068984015,305.8512710452582,26.0,4.487820467039507,6.835882528308134,8.177397048279307,0.8449635504443727,36.109477629064294,0.6604279797328783,1
lab_3_0,1,4.975789698580143,3.4432540437426793,363.2326479963504,232.76812496559748,73.0,2.819867502733158,4.300654653958831,5.142692211827215,0.6408237977769451,22.57329948149548,0.8321484387588348,1
lab_3_1,0,0.1680123997266275,0.7710666508327243,50.23570751826162,19.4164878389476,299.0,0.7710032905561357,0.15527046522854532,0.7864826707694696,0.38650770135743256,1.9962092863976044,0.1945379847138331,1
lab_3_2,0,0.04838913049210189,0.023423334206201123,14.468350017138466,8.06225774829855,299.0,0.035992766567723,0.029455391210504316,0.04650913153954236,0.5572340825835996,1.8494935040349165,0.13314440055651555,1
lab_3_3,0,0.05769329799128839,0.04584770217777604,17.25029609939523,5.0,299.0,0.052338736735324784,0.04910749570921639,0.0717696976298517,0.28985009713400245,3.4262860000000055,0.13922529693866004,1
lab_3_4,0,0.08776825853865788,0.022095498499940684,26.242709303058707,9.848857801796104,299.0,0.05760975548874387,0.06154344225154359,0.08429993601208684,0.3752988187331778,1.3879782077376572,0.298908032523329,1
lab_3_5,0,0.115018798935133,0.08643334260724865,34.39062088160477,6.0,299.0,0.10839991607939611,0.092449039785253,0.14246882733859856,0.17446617264212716,1,1,0
lab_3_6,0,0.1282289383020005,0.05095832368886586,38.340452552298146,8.06225774829855,299.0,0.12296569934407144,0.056495901953206314,0.13532313236354998,0.2102807142743359,1.3747183083636612,0.9720653317933364,1
lab_3_7,0,0.061555212854709405,0.03131220366200077,18.405008643558112,8.06225774829855,299.0,0.050473184948590266,0.03866386827970005,0.06358016285921729,0.43804694170140457,0.8116601500013236,0.761014559253345,1
lab_3_8,0,0.11567428027281162,0.05151487118882423,34.586609801570674,18.35755975068582,299.0,0.07174864871252924,0.08436183792974644,0.11074650464442988,0.5307707189576033,1.5019970178209514,0.8745527668902744,1
lab_3_9,0,0.07835651286223519,0.06489654258815691,23.42859734580832,19.313207915827967,299.0,0.049463895191858336,0.06109349050015379,0.07860719756513093,0.8243433284017468,1.1489546478611776,0.8716118204496225,1
lab_3_10,0,0.0895632416510553,0.05078300935617203,26.779409253665534,12.806248474865697,299.0,0.062490289264740255,0.06972102021430958,0.09362722313576899,0.4782125084821571,0.7582100789098135,0.88433408150623,1
lab_3_11,0,0.0994428313359263,0.0026093897032862814,29.73340656944196,26.419689627245813,299.0,0.042605494910311854,0.016520850178514276,0.045696462523630035,0.8885523952845127,0.23515971437681107,0.9998084749661533,1
lab_3_12,1,10.660132677639293,1.7401833126982893,31.98039803291788,31.144823004794873,3.0,2.943920288775949,0.4714045207910317,2.981423969999719,0.973872275533815,1.0916742084155107,0.9563412427159943,1
lab_3_13,1,7.784264001902853,2.7256271704855126,490.40863211987977,444.28819475651164,63.0,3.1480836772554617,2.894813391294983,4.276724846120338,0.9059550865489373,12.839498252088978,0.004600890464765084,1
lab_3_14,1,8.43898841478399,3.3503210302491664,286.92560610265565,242.53865671269807,34.0,3.6294642002123174,4.287363745855179,5.6173390737871784,0.8453015400302859,4.842821529941838,0.7711181702929134,1
lab_4_0,1,9.948813522422304,2.2315150723867685,447.6966085090037,446.65382210499445,45.0,2.2645417120097635,0.558624825623122,2.332425960504336,0.9976707743945572,2.830629866184008,0.9874001539292704,1
lab_4_1,0,2.036008536141548,0.22029643080499095,610.8025608424643,607.6205941712311,300.0,0.2143387651981474,0.21369835633434353,0.3026682899919756,0.9947905151758951,12.18510662947138,0.995437215718095,1
lab_4_2,0,1.8885066021046002,0.08327951213036437,566.55198063138,565.4197800970531,300.0,0.10405223666772169,0.10172915342002838,0.14551868818509614,0.998001594605557,8.06642427842704,0.9976019543119686,1
lab_4_3,0,1.9246629335085599,0.11445269348028264,577.398880052568,576.4008321333341,300.0,0.0691506487476599,0.14530167912159678,0.16091733958084725,0.998271475831157,8.216786879680843,0.9973114726191271,1
lab_4_4,0,1.4417366154926852,0.11724769702126003,317.18205540839074,315.71693926363844,220.0,0.16052932657331923,0.08447390068355058,0.18139874472216652,0.995380835328576,1.5906857780796806,0.9985989599034948,1
lab_4_5,0,1.7469425699873022,0.10552300143962459,524.0827709961907,522.8044283821628,300.0,0.10146793691714731,0.12533612869223232,0.1612603093689765,0.997560800154531,5.445631831684502,0.99806358196515,1
lab_4_6,0,1.7453765668005101,0.15260563674991057,459.0340370685342,458.02203947845123,263.0,0.13867623290460374,0.13219169409578538,0.1915874253716188,0.997795375705587,4.389662465462204,0.9979946883763264,1
lab_4_7,0,1.7550488967318767,0.7980954908433349,289.58306796075965,289.2809503579521,165.0,0.5528070325227524,0.5811922995956451,0.8021097832066915,0.9989567152356834,0.8893829848317946,0.9997088759219429,1
lab_4_8,0,1.851739817486801,0.06534828485846363,66.66263342952483,66.53355367782478,36.0,0.11435358785607391,0.06678177562445986,0.1324256342673597,0.9980636865803311,0.49885681089763034,0.9977473827145217,1
lab_4_9,0,2.3090736284999136,0.1022560910960443,692.722088549974,691.0531950356643,300.0,0.11140715770940808,0.1539625279085788,0.19004213950829124,0.9975908181045531,13.142676244190389,0.9965762608529389,1
lab_4_10,0,2.7516472731794948,0.014540197288496589,41.27470909769242,41.23732062101029,15.0,0.07075824255087695,0.09442349048597855,0.11799374748029837,0.9990941552951073,0.3872939793247364,0.9984970734425204,1
lab_4_11,0,2.2103572314889908,0.24010150506345102,75.15214587062569,75.07650439385148,34.0,0.1689595271042966,0.1973105240644172,0.25976675057805704,0.998993488796655,0.34263610329189054,0.9991383140263537,1
lab_4_12,1,4.3814087895757385,7.603189794550827,525.7690547490886,398.4241681549954,170.0,3.28655478299042,7.428328099013755,8.122899770906601,0.7577931119303597,18.4412089408561,0.8479626895101056,1
lab_4_13,0,2.2089467846980373,0.08801519073872449,618.5050997154505,617.1710668996077,280.0,0.08057261199422203,0.14926705415674502,0.16962487806982826,0.9978431336840149,10.453735712636014,0.9963434206781181,1
lab_4_14,0,1.6795574321179398,0.10177250875431253,178.03308780450163,177.13123465385772,106.0,0.1559806291087879,0.12056041007623584,0.1971414952132691,0.9949343509020392,1.1508352250130838,0.9988714585834215,1
lab_4_15,0,2.223714282091651,0.5340506611687529,182.3445711315154,181.3731316650843,82.0,0.5028669224865684,0.2913460445892464,0.5811692175510602,0.9946725067798668,2.6164812532413775,0.9976330176852416,1
lab_4_16,0,2.6833766458106654,0.1614119970530834,287.1213011017412,286.54167582744395,107.0,0.10365508153500629,0.21059945303420727,0.2347264483315335,0.997981252968438,0.9194056601997931,0.9995830946286357,1
lab_4_17,0,2.064176439751495,0.10110133985637274,328.2040539204877,327.6298191572312,159.0,0.1100835491847689,0.11401648542824197,0.15848705546676026,0.9982503727288042,3.884844067514286,0.9985677404538094,1
lab_4_18,0,2.7097274176680752,4.569754728171043,292.65056110815215,291.3470727311328,129.0,2.827792293675905,3.5988209981032524,4.576889973831764,0.9955459221670944,3.4999661449553927,0.9970713955167175,1
lab_4_19,0,2.573194706936971,0.2091787517687959,226.44113421045347,226.37928727248874,88.0,0.17299593004754937,0.1320779254200505,0.2176514879257227,0.9997268741027096,0.8082383420528301,0.9998096866021055,1
lab_4_20,0,1.772961356174412,0.2589097902980689,56.73476339758118,56.593396257867404,32.0,0.0764717063690879,0.2771854002175259,0.28754072401792063,0.9975082800870588,0.4789409318339869,0.9990884100606099,1
lab_4_21,0,2.713152747227262,0.10156664371928166,84.10773516404512,84.08465764930017,31.0,0.11913824287655315,0.012682466367933931,0.11981137620813119,0.9997256195913498,0.4734383453582839,0.9994349231249477,1
lab_4_22,0,1.5417292068705992,0.41706259305805327,40.08495937863558,39.99062390110963,26.0,0.2790531009254239,0.3274829504573279,0.43025075941400903,0.9976466116222078,0.3446409698805525,0.9992016746911303,1
lab_4_23,0,1.9926114130412056,0.21247907336471347,39.85222826082411,39.85156905317529,20.0,0.13735941904361557,0.1625149223917637,0.21278794608717985,0.9999834587003642,0.05454499938569294,0.9999662724663417,1
lab_5_0,0,5.154319338772918,39.79983635917988,1541.1414822931026,562.9211929009247,299.0,30.805272075550377,25.653161833057577,40.08802189784033,0.36526250144363104,7.3834850584935685,0.9989361287576553,1
lab_5_1,0,2.2887274534966746,0.10708274080386208,98.415280500357,98.30737110206941,43.0,0.023479966260111854,0.14965401959652058,0.1514847662208044,0.9989035300439222,0.5274729091157162,0.9988097124820384,1
lab_5_2,0,1.83465399887059,0.1365891922451599,548.5615456623065,547.8226898303866,299.0,0.09306029039591583,0.13804880603272165,0.1664863072316525,0.9986531031244134,7.0303343436525525,0.9984667785618004,1
lab_5_3,0,0.1325357458542725,0.026292469035726445,7.4220017678392605,7.384793632864779,56.0,0.017983978130207575,0.02331417383332745,0.029444425124603716,0.9949867790202221,0.06359684064421361,0.9951658290088455,1
lab_5_4,0,2.3322938706350125,0.12260356573807803,69.96881611905037,69.83408057674994,30.0,0.18889144736829508,0.016763352886578976,0.18963382844020568,0.9980743486916916,1.0251344775850382,0.9964412891710941,1
lab_5_5,0,1.9221327813161186,0.1384964337679164,130.70502912949607,130.47047850375958,68.0,0.1735332202971915,0.04811975716285223,0.18008134155465821,0.9982054965497611,0.677869561989801,0.9992282819854682,1
lab_5_6,1,2.535990183037696,0.4819834933197717,136.94346988403558,132.99405094965712,54.0,0.5889904547867527,0.5009996495348291,0.7732466648256088,0.971160224450842,1.6919909290030062,0.9707352634990964,1
lab_5_7,0,1.6234661876217027,0.0006090832715265437,9.740797125730216,9.740796938649403,6.0,0.0004714045207664863,0.0005000000000071244,0.0006871842709246226,0.9999999807940961,0.00018694568951228475,0.9999999781206489,1
lab_5_8,0,0.1415353571111954,0.09587661147123337,42.31907177624742,39.119336727505974,299.0,0.06800999948191336,0.08649688995508473,0.11003214076546858,0.9243902355500772,0.942952020300056,0.9816504473702395,1
lab_5_9,1,2.4263030104095327,0.5201325292837493,99.47842342679084,98.17047915743314,41.0,0.3788347015684202,0.5299130208223984,0.6514012133467005,0.9868519803159098,4.446272100510405,0.9684164494415208,1
lab_5_10,0,2.1357220937639836,0.20333172402284114,239.20087450156618,238.93222159641843,112.0,0.16586741669261282,0.15515119251319234,0.22712087631599726,0.9988768732317248,0.5549646671221353,0.9996977440347956,1
lab_5_11,0,2.335711264338242,0.27064795656912755,366.706668501104,365.65575870482337,157.0,0.15780549644709285,0.28208510116696645,0.3232252759443344,0.9971341950213879,4.461918872390405,0.9980816228968701,1
lab_5_12,0,2.358828174144672,0.2760604813928626,323.1594598578201,322.5209212392275,137.0,0.24790316156942543,0.19162476736540593,0.3133305426924777,0.9980240757337776,4.095370045301174,0.9980157880919911,1
lab_5_13,0,0.17569567785044937,0.11572092780693073,52.53300767728436,37.965326457176666,299.0,0.11226646973337764,0.12463571769193897,0.16774332282085064,0.7226947044494683,2.80483029622954,0.9192483899863171,1
lab_5_14,0,2.5305377456142306,0.0003435427913795538,25.305377456142306,25.305377215129596,10.0,0.0004898979485543336,2.842170943040401e-14,0.0004898979485543336,0.9999999904758302,0.00015554006433000477,0.9999999977955418,1
lab_5_15,0,2.4823890343633854,0.22790986409694186,742.2343212746522,740.2336879830585,299.0,0.19138859284740167,0.22020053479191407,0.29174966837128274,0.9973045799227425,13.007548949970344,0.9958439889516437,1
lab_5_16,0,2.5557845961780146,0.1942536650077342,618.4998722750795,616.924131434328,242.0,0.19114601077523147,0.1855758170415456,0.2664116763693403,0.9974523182438909,10.599318345708637,0.9971451866201104,1
lab_5_17,0,2.3056217512572084,0.04458225255686794,223.64530987194922,223.54448098756544,97.0,0.062385783403584257,0.0537380130459435,0.08233929813281701,0.9995491571701562,1.0058344099085754,0.9994246308003171,1
lab_5_18,0,2.3230163946453817,0.19806375714784516,578.4310822667001,575.1452373870446,249.0,0.15616832066176634,0.27563813273869375,0.31680423702657456,0.9943193839674405,13.204699121764985,0.9956753361629315,1
lab_5_19,0,1.9925158511983594,1.2015237569753292,595.7622395083094,547.0696812381399,299.0,1.0591516477484522,0.9717532673077806,1.437395778987683,0.9182684718146006,16.65153435823705,0.986095861676916,1
lab_5_20,0,1.8202990203143512,0.17169865018511138,544.269407073991,540.4398671452726,299.0,0.14140196782325792,0.23653755570120333,0.2755803544547208,0.9929638890612918,16.343689977308266,0.9847303847853226,1
lab_5_21,0,1.6249077258602147,0.09544243663576281,479.34777912876336,478.67896014447933,295.0,0.07923755127301545,0.10096264357609683,0.12834346469383517,0.9986047312339709,5.35419261338382,0.9991493590262425,1
lab_5_22,0,2.4265815024056496,0.1933189298129439,681.8694021759875,679.8602294773536,281.0,0.18923723087709404,0.19029152091549825,0.2683683894991437,0.9970534347307242,10.424563373071651,0.9973637196849021,1
lab_5_23,0,1.6797148563418405,0.08995459662899596,478.7187340574245,477.31012081978736,285.0,0.14000539601789438,0.07120309163611574,0.15707129328005334,0.997057534753865,5.168340213817771,0.9982230170174948,1
lab_5_24,1,5.738974968480667,0.7109196352745999,206.60309886530402,202.7122430959708,36.0,0.6942363171451272,1.1190579192084769,1.3169110412576985,0.9811674859152529,8.508185173199431,0.8375916005167774,1
lab_5_25,1,3.03575590733331,0.09335400950635356,30.357559073333096,30.35641324333295,10.0,0.09451142788042509,0.021868699092545112,0.09700850478178229,0.9999622555292612,0.05416538525159971,0.9922310185587274,1
lab_5_26,0,2.5584624565284937,0.09973611115097425,230.26162108756444,229.77096128318738,90.0,0.14399568109092492,0.13068718470804094,0.19445795540361152,0.9978691203420721,3.456092438410518,0.9956280863883354,1
lab_5_27,0,2.0096926735001666,0.5063684673697809,500.4134757015415,495.8628387941568,249.0,0.4396814884955079,0.3690692276154509,0.5740486966262452,0.9909062462776308,7.522495353914695,0.9973823551364871,1
lab_5_28,0,1.9400223699645152,0.11134080424283026,356.9641160734708,356.26264113010785,184.0,0.10059501851718414,0.13059488894180404,0.16484654308839705,0.9980348866685006,3.6773600763261816,0.9986217033187637,1
lab_5_29,0,2.3630760348729223,0.10670668212859624,581.3167045787388,579.5151993632263,246.0,0.11779765164928692,0.17907238438103196,0.21434366233223415,0.996900991832296,10.239978942265859,0.9979799697424796,1
lab_5_30,0,2.1268318265398825,0.13505426231306875,336.0394285933014,335.2574911631357,158.0,0.1532295405612931,0.1256468373814132,0.19815756317783143,0.9976730783246508,4.1074425640670125,0.9968601103665206,1
lab_5_31,0,2.1564618092033787,0.09605969731004248,81.94554874972839,81.93858608738621,38.0,0.08465267559129354,0.05340041732643185,0.10008836123846702,0.9999150330622174,0.25025303962289214,0.9998497379870456,1
lab_5_32,0,1.8052286128551582,0.0463694203133856,420.6182667952519,420.36263141364026,233.0,0.03669043664559037,0.06902126921389933,0.07816728052799105,0.9993922389924741,2.418638907017188,0.9996011890453859,1
lab_5_33,0,2.324296813027442,0.13702301296698435,123.18773109045443,122.99725110749425,53.0,0.13302610979885587,0.13331658640526364,0.1883328386101834,0.9984537422576575,0.5217818129169196,0.9992249126900328,1
lab_5_34,0,1.7865763414884097,0.09677918565307964,380.5407607370313,379.37907420547066,213.0,0.11640165137247963,0.12359140849520918,0.16977685559601446,0.99694727437526,3.9628617730242723,0.9986200791085291,1
lab_5_35,0,1.427797608082581,0.22367706576133142,282.703926400351,279.44446662082964,198.0,0.20966685985928388,0.22980169144521537,0.3110771761385501,0.9884704120631649,1.647775529294212,0.9991338774499469,1
lab_5_36,0,2.3220964267286264,0.04634247257883517,443.52041750516764,443.2310666514702,191.0,0.054401549898347,0.07887591100181905,0.09581721122903347,0.999347604208788,3.953801295567825,0.9993080383293896,1
lab_5_37,0,1.7774714391724473,0.03295824043840943,238.18117284910795,238.09202609285344,134.0,0.0277271336553932,0.05178823436393823,0.05874363930910504,0.9996257187115677,1.6467196527010841,0.9992998224492952,1
lab_5_38,0,1.8860332143939011,0.03961297271432089,354.5742443060534,354.52684932033003,188.0,0.031327151931935825,0.03922595157895832,0.05020025622884183,0.9998663326891759,0.7157402700514007,0.9999071881351597,1
lab_5_39,1,1.9578281908274375,1.0067608031081912,297.5898850057705,251.8279123409477,152.0,1.357163535009706,0.5098072462027353,1.4497573207405638,0.8462247039615092,27.48023714548005,0.7847170823716794,1
lab_5_40,0,2.3551056756217634,0.054021690772432254,381.52711945072565,381.29903022431097,162.0,0.03985750080437131,0.08921614761507653,0.0977145913650852,0.9994021677233766,2.6936168636563074,0.9990373485933077,1
lab_5_41,0,2.062433676634654,0.1144445686650364,332.0518219381793,330.7505441340951,161.0,0.1533056226704138,0.1512241352822229,0.21534008691885342,0.9960811002436638,1.8394198583773904,0.9993616082208393,1
lab_5_42,1,2.4195845342468076,1.1688514162401316,300.02848224660414,171.95130124543985,124.0,1.0265436053442918,2.060063852651932,2.3016634964034988,0.573116591991113,23.07786860150463,0.7493700290899781,1
lab_5_43,0,1.408624355134995,0.2205245267475146,145.0883085789045,144.18331759603808,103.0,0.21232489594581533,0.16800373611688432,0.27075287032205775,0.9937624816793956,1.0314419919532796,0.9966754380943406,1
lab_5_44,0,1.4488889096617015,0.11575430462092652,55.05777856714466,55.009607024591645,38.0,0.043843337317622605,0.12307983637413479,0.13065559440387783,0.9991250728996584,0.5590897299008546,0.9982533159143953,1
lab_5_45,0,2.4589262210173914,0.08799943824589314,159.83020436613043,159.69737004722398,65.0,0.13328801399434337,0.004917063635229825,0.13337867966563913,0.9991689035283834,1.349795003245628,0.9991282790589586,1
lab_5_46,0,2.1447179824254503,0.12236211586666186,111.52533508612342,110.66019564866131,52.0,0.10160690256045034,0.27520237040141277,0.29336037108390295,0.9922426645318394,1.04701715505974,0.9957491365659632,1
lab_5_47,0,2.1773962882565048,0.000362159530291532,47.9027183416431,47.90271783521267,22.0,0.0003856946079156866,0.00028747978728842417,0.0004810456929176612,0.9999999894279398,0.00017849218700384257,0.9999999991473805,1
lab_6_0,0,0.1057823276969028,0.0874493000742711,31.628915981373936,13.604040024933775,299.0,0.09580304097314338,0.0871145697733617,0.1294881111395934,0.430114014433663,3.1008639597269454,0.048209675315845524,1
lab_6_1,0,0.1251708894724664,0.1094464833131157,37.42609595226746,7.4129778766700865,299.0,0.10525117843237264,0.12630836189299113,0.16441293393615344,0.19806976089957287,2.5321117935264104,0.5565237628082453,1
lab_6_2,0,0.08623568958325038,0.07027795619098652,25.784471185391865,8.255245120527919,299.0,0.07444853329513906,0.07791479853608761,0.1077650218796273,0.3201634449344421,0.6817052477346845,0.8058038935706222,1
lab_6_3,0,0.0882160040008322,0.2322365052671762,21.083624956198896,5.830951894845301,299.0,0.22779085592451156,0.09608306834806479,0.24722586852107623,0.2765630628963981,1.3189956183311173,0.13511943312935815,1
lab_6_4,0,0.11328288778620368,0.06776415457935829,33.8715834480749,12.419219178354144,299.0,0.07709165779172969,0.09877571952083891,0.1252987089635667,0.3666559963868475,1.8275984869934359,0.6460885085226873,1
lab_6_5,0,0.03421484425096198,0.015011476705587758,2.121320343559643,2.1213203435596424,62.0,0.010614716974144995,0.010614716974144995,0.015011476705587754,1.0000000000000007,8.038873388460925e-14,1.0,1
lab_6_6,1,3.416947817496795,1.3680568268421496,990.9148670740706,908.571840247099,290.0,1.4138440766294624,1.316217320155125,1.9316788311975042,0.9169020169511534,25.774673883877366,0.9282311920511864,1
lab_6_7,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1,1,1,0
lab_6_8,0,0.04899177221107435,0.028659462382367076,14.64853989111123,7.168945389665068,299.0,0.04328329815110947,0.02780731172926757,0.05144599580576217,0.4893965844346842,1.6265409237845116,0.40494652474104587,1
lab_6_9,0,0.08666240493962502,0.05848415854613726,25.91205907694788,21.404584789245504,299.0,0.05563139284312332,0.052069035100352136,0.07619735091161382,0.8260472363729513,1.3110080866459972,0.34075390719746224,1
lab_6_10,0,0.1042669677582852,0.08348302915503818,31.175823359727275,5.7076035251233,299.0,0.09748080574518682,0.0892979298030532,0.1321991972586894,0.1830778760600864,3.577197225910289,0.23048154431089996,1
lab_6_11,0,3.7896433777083836,0.12459510392009687,583.605080167091,581.9237399453642,154.0,0.16738632506325563,0.26483135893620846,0.31329511725237713,0.9971190445750645,11.66397398838839,0.9940931313597573,1
